text_id,source_type,model,base_prompt,sampling_strategy,few_shot,Filepath,wordtypes,wordtokens,swordtypes,swordtokens,lextypes,lextokens,slextypes,slextokens,verbtypes,verbtokens,sverbtypes,sverbtokens,adjtypes,adjtokens,advtypes,advtokens,nountypes,nountokens,LD,LS1,LS2,VS1,VS2,CVS1,NDW,NDW-50,NDW-ER50,NDW-ES50,TTR,MSTTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV
10-a2,Candidate,Opus 1,With Description,Random,1.0,cli_text,48,75,3,3,26,35,3,3,10,12,0,0,5,6,2,2,10,15,0.4667,0.0857,0.0625,0.0,0.0,0.0,48,38,35.5,38.2,0.64,0.76,3.9192,5.5426,0.8966,18.1398,0.7429,0.8333,8.3333,2.0412,0.2857,0.6667,0.1429,0.0571,0.2
10-a2,Candidate,Opus 3,With Description,Random,1.0,cli_text,53,89,1,1,27,40,1,1,12,15,0,0,3,4,3,4,11,17,0.4494,0.025,0.0189,0.0,0.0,0.0,53,38,34.3,34.9,0.5955,0.76,3.9725,5.618,0.8845,16.8809,0.675,0.8,9.6,2.1909,0.3,0.6471,0.075,0.075,0.15
10-a2,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,50,79,3,3,29,39,3,3,12,14,0,0,5,6,2,2,11,17,0.4937,0.0769,0.06,0.0,0.0,0.0,50,34,35.0,35.9,0.6329,0.68,3.9778,5.6254,0.8953,18.1267,0.7436,0.8571,10.2857,2.2678,0.3077,0.6471,0.1282,0.0513,0.1795
10-a2,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,58,92,1,1,29,38,1,1,15,18,0,0,3,4,2,2,10,14,0.413,0.0263,0.0172,0.0,0.0,0.0,58,34,35.8,38.6,0.6304,0.68,4.2758,6.0469,0.898,19.2477,0.7632,0.8333,12.5,2.5,0.3947,0.7143,0.0789,0.0526,0.1316
10-a2,Candidate,Claude 4,With Description,Random,2.0,cli_text,54,93,1,1,28,44,1,1,12,17,0,0,4,5,3,4,10,18,0.4731,0.0227,0.0185,0.0,0.0,0.0,54,35,33.4,34.4,0.5806,0.7,3.9595,5.5995,0.8801,16.413,0.6364,0.7059,8.4706,2.058,0.2727,0.5556,0.0909,0.0682,0.1591
10-a2,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,64,115,1,1,32,52,1,1,15,22,0,0,4,6,2,3,12,21,0.4522,0.0192,0.0156,0.0,0.0,0.0,64,36,35.7,35.3,0.5565,0.72,4.22,5.968,0.8765,16.6844,0.6154,0.6818,10.2273,2.2613,0.2885,0.5714,0.0769,0.0385,0.1154
10-a2,Candidate,Claude 4,With Description,N/A,0.0,cli_text,60,110,1,1,32,51,1,1,15,20,0,0,4,5,3,4,11,22,0.4636,0.0196,0.0167,0.0,0.0,0.0,60,33,35.0,37.0,0.5455,0.68,4.0452,5.7208,0.871,15.8307,0.6275,0.75,11.25,2.3717,0.2941,0.5,0.0784,0.0588,0.1373
10-a2,Candidate,Claude 4,With Description,Random,1.0,cli_text,57,97,1,1,29,47,1,1,12,18,0,0,4,5,3,4,11,20,0.4845,0.0213,0.0175,0.0,0.0,0.0,57,38,34.9,37.0,0.5876,0.76,4.0924,5.7875,0.8838,17.0953,0.617,0.6667,8.0,2.0,0.2553,0.55,0.0851,0.0638,0.1489
10-a2,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,51,78,1,1,26,35,1,1,13,17,0,0,4,5,1,1,9,12,0.4487,0.0286,0.0196,0.0,0.0,0.0,51,35,37.1,38.2,0.6538,0.7,4.0833,5.7746,0.9025,19.4013,0.7429,0.7647,9.9412,2.2295,0.3714,0.75,0.1143,0.0286,0.1429
10-a2,Candidate,Gemma 3,With Description,Random,1.0,cli_text,57,97,2,2,31,44,2,2,12,16,0,0,5,6,3,3,12,19,0.4536,0.0455,0.0351,0.0,0.0,0.0,57,36,34.4,37.7,0.5876,0.72,4.0924,5.7875,0.8838,17.0953,0.7045,0.75,9.0,2.1213,0.2727,0.6316,0.1136,0.0682,0.1818
10-a2,Candidate,Gemma 3,With Description,Random,2.0,cli_text,51,79,1,1,27,35,1,1,12,15,0,0,4,5,2,2,10,13,0.443,0.0286,0.0196,0.0,0.0,0.0,51,36,36.4,38.0,0.6456,0.72,4.0573,5.7379,0.8998,18.9469,0.7714,0.8,9.6,2.1909,0.3429,0.7692,0.1143,0.0571,0.1714
10-a2,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,47,75,3,3,25,33,3,3,11,11,0,0,4,5,1,1,10,16,0.44,0.0909,0.0638,0.0,0.0,0.0,47,36,35.3,37.1,0.6267,0.72,3.8375,5.4271,0.8918,17.3226,0.7576,1.0,11.0,2.3452,0.3333,0.625,0.1212,0.0303,0.1515
10-a2,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,52,85,1,1,26,39,1,1,11,14,0,0,3,4,3,4,10,17,0.4588,0.0256,0.0192,0.0,0.0,0.0,52,37,34.5,36.0,0.6118,0.74,3.9882,5.6402,0.8894,17.4432,0.6667,0.7857,8.6429,2.0788,0.2821,0.5882,0.0769,0.0769,0.1538
10-a2,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,57,98,1,1,29,45,1,1,12,17,0,0,4,5,2,3,12,20,0.4592,0.0222,0.0175,0.0,0.0,0.0,57,36,35.8,38.1,0.5816,0.72,4.0714,5.7579,0.8818,16.8471,0.6444,0.7059,8.4706,2.058,0.2667,0.6,0.0889,0.0444,0.1333
10-a2,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,44,71,1,1,24,33,1,1,11,13,0,0,3,4,2,2,9,14,0.4648,0.0303,0.0227,0.0,0.0,0.0,44,35,34.6,37.5,0.6197,0.7,3.6924,5.2218,0.8877,16.4921,0.7273,0.8462,9.3077,2.1573,0.3333,0.6429,0.0909,0.0606,0.1515
10-a2,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,42,69,1,1,20,29,1,1,8,10,0,0,2,3,1,1,10,15,0.4203,0.0345,0.0238,0.0,0.0,0.0,42,36,33.7,36.4,0.6087,0.72,3.5753,5.0562,0.8828,15.6835,0.6897,0.8,6.4,1.7889,0.2759,0.6667,0.069,0.0345,0.1034
10-a2,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,56,98,4,4,30,46,3,3,13,18,0,0,5,7,1,2,13,19,0.4694,0.0652,0.0714,0.0,0.0,0.0,56,36,35.3,36.0,0.5714,0.72,4.0,5.6569,0.8779,16.3142,0.6522,0.7222,9.3889,2.1667,0.2826,0.6842,0.1087,0.0217,0.1304
10-a2,Candidate,GPT-5,With Description,N/A,0.0,cli_text,55,92,2,2,30,42,2,2,13,16,0,0,5,5,2,3,12,18,0.4565,0.0476,0.0364,0.0,0.0,0.0,55,38,36.5,35.3,0.5978,0.76,4.0547,5.7341,0.8862,17.2606,0.7143,0.8125,10.5625,2.2981,0.3095,0.6667,0.119,0.0476,0.1667
10-a2,Candidate,GPT-5,With Description,Random,1.0,cli_text,48,82,1,1,22,34,1,1,11,14,0,0,3,3,1,1,9,16,0.4146,0.0294,0.0208,0.0,0.0,0.0,48,35,34.6,35.2,0.5854,0.7,3.7482,5.3007,0.8785,15.7486,0.6471,0.7857,8.6429,2.0788,0.3235,0.5625,0.0882,0.0294,0.1176
10-a2,Candidate,GPT-5,With Description,Random,2.0,cli_text,53,88,1,1,28,40,1,1,14,17,0,0,3,4,3,3,10,16,0.4545,0.025,0.0189,0.0,0.0,0.0,53,35,35.5,36.8,0.6023,0.7,3.995,5.6498,0.8868,17.1703,0.7,0.8235,11.5294,2.401,0.35,0.625,0.075,0.075,0.15
10-a2,Candidate,Opus 3,With Description,Confidence-Based,1.0,cli_text,56,88,1,1,31,43,1,1,14,16,0,0,4,5,4,4,10,18,0.4886,0.0233,0.0179,0.0,0.0,0.0,56,37,35.8,36.9,0.6364,0.74,4.2212,5.9696,0.8991,19.2619,0.7209,0.875,12.25,2.4749,0.3256,0.5556,0.093,0.093,0.186
10-a2,Candidate,GPT-5,With Description,Contrastive,0.0,cli_text,49,85,3,3,24,39,3,3,12,15,0,0,3,5,1,3,10,16,0.4588,0.0769,0.0612,0.0,0.0,0.0,49,36,34.6,35.0,0.5765,0.72,3.7581,5.3148,0.876,15.5615,0.6154,0.8,9.6,2.1909,0.3077,0.625,0.0769,0.0256,0.1026
10-a2,Candidate,GPT-5,With Description,Confidence-Based,1.0,cli_text,55,93,3,3,28,44,3,3,13,17,0,0,3,5,2,3,11,19,0.4731,0.0682,0.0545,0.0,0.0,0.0,55,34,34.9,36.1,0.5914,0.68,4.0328,5.7032,0.8841,16.9863,0.6364,0.7647,9.9412,2.2295,0.2955,0.5789,0.0682,0.0455,0.1136
10-a2,Candidate,GPT-5,With Description,Confidence-Based,2.0,cli_text,55,95,2,2,29,45,2,2,15,19,0,0,4,5,2,3,9,18,0.4737,0.0444,0.0364,0.0,0.0,0.0,55,34,35.7,34.6,0.5789,0.68,3.9901,5.6429,0.88,16.4787,0.6444,0.7895,11.8421,2.4333,0.3333,0.5,0.0889,0.0444,0.1333
10-a2,Candidate,Opus 1,With Description,Contrastive,1.0,cli_text,62,93,1,1,34,44,1,1,14,16,0,0,5,6,6,6,10,16,0.4731,0.0227,0.0161,0.0,0.0,0.0,62,36,38.2,38.2,0.6667,0.72,4.5461,6.4291,0.9105,22.0052,0.7727,0.875,12.25,2.4749,0.3182,0.625,0.1136,0.1364,0.25
10-a2,Candidate,GPT-5,With Description,Contrastive,1.0,cli_text,53,86,2,2,30,43,2,2,14,16,0,0,4,6,3,3,10,18,0.5,0.0465,0.0377,0.0,0.0,0.0,53,35,34.9,36.5,0.6163,0.7,4.0412,5.7151,0.8913,17.8015,0.6977,0.875,12.25,2.4749,0.3256,0.5556,0.093,0.0698,0.1628
10-a2,Candidate,Gemma 3,With Description,Contrastive,1.0,cli_text,47,80,1,1,26,38,1,1,12,16,0,0,4,6,1,1,10,15,0.475,0.0263,0.0213,0.0,0.0,0.0,47,37,33.0,36.6,0.5875,0.74,3.7157,5.2548,0.8786,15.6791,0.6842,0.75,9.0,2.1213,0.3158,0.6667,0.1053,0.0263,0.1316
10-a2,Candidate,Gemma 3,With Description,Confidence-Based,2.0,cli_text,54,82,1,1,29,37,1,1,12,15,0,0,4,5,3,3,11,14,0.4512,0.027,0.0185,0.0,0.0,0.0,54,36,37.2,39.8,0.6585,0.72,4.2167,5.9633,0.9052,20.189,0.7838,0.8,9.6,2.1909,0.3243,0.7857,0.1081,0.0811,0.1892
10-a2,Candidate,Claude 4,With Description,Confidence-Based,1.0,cli_text,57,101,1,1,30,49,1,1,12,19,0,0,4,5,4,5,11,20,0.4851,0.0204,0.0175,0.0,0.0,0.0,57,35,34.2,35.7,0.5644,0.66,4.0105,5.6717,0.876,16.1697,0.6122,0.6316,7.5789,1.9467,0.2449,0.55,0.0816,0.0816,0.1633
10-a2,Candidate,Claude 4,With Description,Contrastive,1.0,cli_text,59,102,1,1,31,49,1,1,13,19,0,0,4,5,4,5,11,20,0.4804,0.0204,0.0169,0.0,0.0,0.0,59,37,34.3,37.5,0.5784,0.68,4.1308,5.8419,0.8816,16.9695,0.6327,0.6842,8.8947,2.1089,0.2653,0.55,0.0816,0.0816,0.1633
10-a2,Candidate,Gemma 3,With Description,Confidence-Based,1.0,cli_text,51,79,1,1,27,35,1,1,12,15,0,0,4,5,2,2,10,13,0.443,0.0286,0.0196,0.0,0.0,0.0,51,36,36.1,38.3,0.6456,0.72,4.0573,5.7379,0.8998,18.9469,0.7714,0.8,9.6,2.1909,0.3429,0.7692,0.1143,0.0571,0.1714
10-a2,Candidate,Gemma 3,With Description,Contrastive,2.0,cli_text,49,84,1,1,26,38,1,1,12,16,0,0,4,5,1,2,10,15,0.4524,0.0263,0.0204,0.0,0.0,0.0,49,35,34.5,36.3,0.5833,0.7,3.7804,5.3463,0.8784,15.8185,0.6842,0.75,9.0,2.1213,0.3158,0.6667,0.1053,0.0263,0.1316
10-a2,Candidate,Opus 3,With Description,Contrastive,1.0,cli_text,49,82,2,2,26,39,2,2,10,13,0,0,5,6,2,3,10,17,0.4756,0.0513,0.0408,0.0,0.0,0.0,49,35,34.0,34.7,0.5976,0.7,3.8263,5.4111,0.8832,16.3792,0.6667,0.7692,7.6923,1.9612,0.2564,0.5882,0.1282,0.0513,0.1795
10-a2,Candidate,Opus 1,With Description,Confidence-Based,2.0,cli_text,51,86,2,2,28,40,2,2,13,16,0,0,3,4,2,3,11,17,0.4651,0.05,0.0392,0.0,0.0,0.0,51,36,35.3,36.5,0.593,0.72,3.8887,5.4995,0.8827,16.491,0.7,0.8125,10.5625,2.2981,0.325,0.6471,0.075,0.05,0.125
10-a2,Candidate,Opus 3,With Description,Confidence-Based,2.0,cli_text,61,94,3,3,34,46,3,3,14,16,0,0,5,6,4,5,12,19,0.4894,0.0652,0.0492,0.0,0.0,0.0,61,39,36.7,38.4,0.6489,0.78,4.4489,6.2917,0.9048,20.731,0.7391,0.875,12.25,2.4749,0.3043,0.6316,0.1087,0.087,0.1957
10-b1,Candidate,GPT-4o,With Description,Random,2.0,cli_text,55,86,2,2,30,41,2,2,13,16,0,0,4,5,2,2,12,18,0.4767,0.0488,0.0364,0.0,0.0,0.0,55,37,35.9,38.6,0.6395,0.74,4.1937,5.9308,0.8996,19.2766,0.7317,0.8125,10.5625,2.2981,0.3171,0.6667,0.0976,0.0488,0.1463
10-b1,Candidate,GPT-4o,With Description,N/A,0.0,cli_text,61,97,2,2,28,39,2,2,14,17,0,0,4,5,1,1,10,16,0.4021,0.0513,0.0328,0.0,0.0,0.0,61,37,37.5,38.0,0.6289,0.74,4.3795,6.1936,0.8986,19.595,0.7179,0.8235,11.5294,2.401,0.359,0.625,0.1026,0.0256,0.1282
10-b1,Candidate,GPT-4o,Target Only,N/A,0.0,cli_text,59,94,2,2,29,40,2,2,13,16,0,0,5,6,2,2,10,16,0.4255,0.05,0.0339,0.0,0.0,0.0,59,38,36.0,38.7,0.6277,0.76,4.303,6.0854,0.8975,19.2472,0.725,0.8125,10.5625,2.2981,0.325,0.625,0.125,0.05,0.175
10-b1,Candidate,Opus 1,Target Only,N/A,0.0,cli_text,56,85,2,2,28,37,2,2,12,13,0,0,4,4,2,2,12,18,0.4353,0.0541,0.0357,0.0,0.0,0.0,56,38,36.7,37.7,0.6588,0.76,4.295,6.0741,0.9061,20.541,0.7568,0.9231,11.0769,2.3534,0.3243,0.6667,0.1081,0.0541,0.1622
10-b1,Candidate,Opus 1,With Description,N/A,0.0,cli_text,61,101,4,4,32,43,4,4,16,20,1,1,4,5,1,1,13,17,0.4257,0.093,0.0656,0.05,0.05,0.1581,61,37,37.2,37.8,0.604,0.72,4.2919,6.0697,0.8907,18.3446,0.7442,0.8,12.8,2.5298,0.3721,0.7647,0.093,0.0233,0.1163
10-b1,Candidate,Opus 3,With Description,N/A,0.0,cli_text,56,88,3,3,28,42,3,3,11,15,0,0,5,5,2,4,11,18,0.4773,0.0714,0.0536,0.0,0.0,0.0,56,35,36.1,36.3,0.6364,0.7,4.2212,5.9696,0.8991,19.2619,0.6667,0.7333,8.0667,2.0083,0.2619,0.6111,0.119,0.0476,0.1667
10-b1,Candidate,Opus 3,Target Only,N/A,0.0,cli_text,68,113,2,2,37,51,2,2,17,20,0,0,5,5,2,3,14,23,0.4513,0.0392,0.0294,0.0,0.0,0.0,68,36,36.6,39.0,0.6018,0.77,4.5233,6.3969,0.8926,19.1102,0.7255,0.85,14.45,2.6879,0.3333,0.6087,0.098,0.0392,0.1373
10-b1,Candidate,Opus 1,With Description,Random,2.0,cli_text,56,87,4,4,30,40,4,4,12,15,1,1,6,6,2,2,12,17,0.4598,0.1,0.0714,0.0667,0.0667,0.1826,56,38,37.6,37.1,0.6437,0.76,4.2453,6.0038,0.9014,19.6609,0.75,0.8,9.6,2.1909,0.3,0.7059,0.15,0.05,0.2
10-b1,Candidate,Opus 3,With Description,Random,2.0,cli_text,55,82,2,2,28,38,2,2,12,14,0,0,5,6,2,2,10,16,0.4634,0.0526,0.0364,0.0,0.0,0.0,55,36,38.4,37.6,0.6707,0.72,4.2948,6.0737,0.9094,21.1165,0.7368,0.8571,10.2857,2.2678,0.3158,0.625,0.1316,0.0526,0.1842
10-b1,Candidate,GPT-4o,With Description,Random,1.0,cli_text,54,86,2,2,29,41,2,2,14,17,0,0,5,7,1,1,10,16,0.4767,0.0488,0.037,0.0,0.0,0.0,54,37,34.8,37.8,0.6279,0.74,4.1175,5.823,0.8955,18.5166,0.7073,0.8235,11.5294,2.401,0.3415,0.625,0.122,0.0244,0.1463
10-b1,Candidate,Opus 1,With Description,Random,1.0,cli_text,65,103,3,3,34,43,3,3,16,18,0,0,4,4,2,2,14,19,0.4175,0.0698,0.0462,0.0,0.0,0.0,65,37,36.8,38.4,0.6311,0.73,4.5288,6.4046,0.9007,20.2653,0.7907,0.8889,14.2222,2.6667,0.3721,0.7368,0.093,0.0465,0.1395
10-b1,Candidate,Opus 3,With Description,Random,1.0,cli_text,53,84,2,2,26,37,2,2,12,14,0,0,4,4,1,2,11,17,0.4405,0.0541,0.0377,0.0,0.0,0.0,53,38,35.5,35.6,0.631,0.76,4.089,5.7828,0.8961,18.5139,0.7027,0.8571,10.2857,2.2678,0.3243,0.6471,0.1081,0.027,0.1351
10-b1,Candidate,Opus 1,With Description,Confidence-Based,1.0,cli_text,59,91,3,3,33,42,3,3,13,15,0,0,6,6,2,2,13,19,0.4615,0.0714,0.0508,0.0,0.0,0.0,59,37,37.7,36.9,0.6484,0.74,4.3734,6.1849,0.9039,20.3935,0.7857,0.8667,11.2667,2.3735,0.3095,0.6842,0.1429,0.0476,0.1905
10-b1,Candidate,Gemma 3,Target Only,N/A,0.0,cli_text,56,85,1,1,31,38,1,1,14,17,0,0,4,5,2,2,12,14,0.4471,0.0263,0.0179,0.0,0.0,0.0,56,36,36.9,39.8,0.6588,0.72,4.295,6.0741,0.9061,20.541,0.8158,0.8235,11.5294,2.401,0.3684,0.8571,0.1053,0.0526,0.1579
10-b1,Candidate,Claude 4,With Description,Random,2.0,cli_text,63,105,2,2,32,44,2,2,16,20,0,0,5,5,0,0,13,19,0.419,0.0455,0.0317,0.0,0.0,0.0,63,36,37.2,36.0,0.6,0.69,4.3474,6.1482,0.8902,18.4144,0.7273,0.8,12.8,2.5298,0.3636,0.6842,0.1136,0.0,0.1136
10-b1,Candidate,Claude 4,Target Only,N/A,0.0,cli_text,63,115,1,1,33,53,1,1,15,20,0,0,5,8,3,4,11,21,0.4609,0.0189,0.0159,0.0,0.0,0.0,63,35,34.5,36.5,0.5478,0.69,4.1541,5.8748,0.8732,16.2478,0.6226,0.75,11.25,2.3717,0.283,0.5238,0.0943,0.0566,0.1509
10-b1,Candidate,Claude 4,With Description,N/A,0.0,cli_text,57,103,1,1,30,46,1,1,14,19,0,0,4,5,2,3,11,19,0.4466,0.0217,0.0175,0.0,0.0,0.0,57,36,35.0,36.2,0.5534,0.68,3.9714,5.6164,0.8723,15.767,0.6522,0.7368,10.3158,2.2711,0.3043,0.5789,0.087,0.0435,0.1304
10-b1,Candidate,Claude 4,With Description,Random,1.0,cli_text,66,106,2,2,37,47,2,2,18,20,0,0,6,6,2,2,13,19,0.4434,0.0426,0.0303,0.0,0.0,0.0,66,37,37.4,36.9,0.6226,0.72,4.5329,6.4105,0.8984,19.935,0.7872,0.9,16.2,2.846,0.383,0.6842,0.1277,0.0426,0.1702
10-b1,Candidate,Gemma 3,With Description,N/A,0.0,cli_text,57,86,1,1,30,38,1,1,14,16,0,0,4,5,2,2,11,15,0.4419,0.0263,0.0175,0.0,0.0,0.0,57,37,37.3,38.3,0.6628,0.74,4.3462,6.1465,0.9077,20.9507,0.7895,0.875,12.25,2.4749,0.3684,0.7333,0.1053,0.0526,0.1579
10-b1,Candidate,Gemma 3,With Description,Random,1.0,cli_text,54,84,1,1,29,37,1,1,14,17,0,0,3,4,2,2,11,14,0.4405,0.027,0.0185,0.0,0.0,0.0,54,37,37.3,38.7,0.6429,0.74,4.1662,5.8919,0.9003,19.2972,0.7838,0.8235,11.5294,2.401,0.3784,0.7857,0.0811,0.0541,0.1351
10-b1,Candidate,Gemma 3,With Description,Random,2.0,cli_text,54,87,1,1,30,40,1,1,13,17,0,0,5,6,2,2,11,15,0.4598,0.025,0.0185,0.0,0.0,0.0,54,36,36.4,37.6,0.6207,0.72,4.0937,5.7894,0.8932,18.1616,0.75,0.7647,9.9412,2.2295,0.325,0.7333,0.125,0.05,0.175
10-b1,Candidate,Opus 1,With Description,Contrastive,0.0,cli_text,61,94,5,5,31,40,5,5,11,13,0,0,4,5,3,3,14,19,0.4255,0.125,0.082,0.0,0.0,0.0,61,38,38.4,37.5,0.6489,0.76,4.4489,6.2917,0.9048,20.731,0.775,0.8462,9.3077,2.1573,0.275,0.7368,0.1,0.075,0.175
10-b1,Candidate,Opus 3,With Description,Contrastive,0.0,cli_text,61,91,4,4,34,42,4,4,12,15,0,0,5,5,3,4,14,18,0.4615,0.0952,0.0656,0.0,0.0,0.0,61,38,38.4,39.4,0.6703,0.76,4.5216,6.3945,0.9113,22.0932,0.8095,0.8,9.6,2.1909,0.2857,0.7778,0.119,0.0714,0.1905
10-b1,Candidate,Claude 4,With Description,Contrastive,0.0,cli_text,72,108,6,6,41,48,6,6,18,19,2,2,6,6,4,4,15,19,0.4444,0.125,0.0833,0.1053,0.2105,0.3244,72,36,38.7,38.9,0.6667,0.75,4.899,6.9282,0.9134,23.4811,0.8542,0.9474,17.0526,2.92,0.375,0.7895,0.125,0.0833,0.2083
10-b1,Candidate,Gemma 3,With Description,Contrastive,0.0,cli_text,55,86,1,1,31,39,1,1,15,16,0,0,5,6,2,2,10,15,0.4535,0.0256,0.0182,0.0,0.0,0.0,55,33,36.2,37.3,0.6395,0.66,4.1937,5.9308,0.8996,19.2766,0.7949,0.9375,14.0625,2.6517,0.3846,0.6667,0.1282,0.0513,0.1795
10-b1,Candidate,GPT-4o,With Description,Contrastive,0.0,cli_text,62,94,3,3,30,40,3,3,14,16,0,0,4,5,2,2,12,17,0.4255,0.075,0.0484,0.0,0.0,0.0,62,38,38.7,38.6,0.6596,0.76,4.5218,6.3948,0.9084,21.541,0.75,0.875,12.25,2.4749,0.35,0.7059,0.1,0.05,0.15
10-b1,Candidate,GPT-5,Target Only,N/A,0.0,cli_text,56,92,2,2,29,40,2,2,15,18,0,0,4,4,2,2,10,16,0.4348,0.05,0.0357,0.0,0.0,0.0,56,36,36.3,35.6,0.6087,0.72,4.1284,5.8384,0.8902,17.8871,0.725,0.8333,12.5,2.5,0.375,0.625,0.1,0.05,0.15
10-b1,Candidate,GPT-5,With Description,N/A,0.0,cli_text,59,94,2,2,28,39,2,2,13,16,0,0,4,4,2,2,11,17,0.4149,0.0513,0.0339,0.0,0.0,0.0,59,38,35.9,37.1,0.6277,0.76,4.303,6.0854,0.8975,19.2472,0.7179,0.8125,10.5625,2.2981,0.3333,0.6471,0.1026,0.0513,0.1538
10-b1,Candidate,GPT-5,With Description,Random,1.0,cli_text,61,92,4,4,31,40,4,4,14,16,0,0,5,5,1,1,13,18,0.4348,0.1,0.0656,0.0,0.0,0.0,61,38,38.6,39.1,0.663,0.76,4.497,6.3597,0.9091,21.6099,0.775,0.875,12.25,2.4749,0.35,0.7222,0.125,0.025,0.15
10-b1,Candidate,GPT-5,With Description,Random,2.0,cli_text,58,88,2,2,25,38,2,2,12,15,0,0,4,5,1,2,10,16,0.4318,0.0526,0.0345,0.0,0.0,0.0,58,39,38.1,39.2,0.6591,0.78,4.3719,6.1828,0.9069,20.8833,0.6579,0.8,9.6,2.1909,0.3158,0.625,0.1053,0.0263,0.1316
10-b1,Candidate,Opus 3,With Description,Confidence-Based,1.0,cli_text,49,84,3,3,23,34,3,3,9,14,0,0,2,2,2,3,11,15,0.4048,0.0882,0.0612,0.0,0.0,0.0,49,36,34.9,36.7,0.5833,0.72,3.7804,5.3463,0.8784,15.8185,0.6765,0.6429,5.7857,1.7008,0.2647,0.7333,0.0588,0.0588,0.1176
10-b1,Candidate,GPT-5,With Description,Contrastive,0.0,cli_text,65,104,6,6,33,45,6,6,14,17,1,1,6,7,1,1,14,20,0.4327,0.1333,0.0923,0.0588,0.0588,0.1715,65,37,37.0,37.5,0.625,0.69,4.5069,6.3738,0.8988,19.9315,0.7333,0.8235,11.5294,2.401,0.3111,0.7,0.1333,0.0222,0.1556
10-b1,Candidate,GPT-5,With Description,Confidence-Based,1.0,cli_text,60,95,2,2,28,39,2,2,13,16,0,0,5,5,1,1,11,17,0.4105,0.0513,0.0333,0.0,0.0,0.0,60,38,37.4,36.5,0.6316,0.76,4.3529,6.1559,0.8991,19.5989,0.7179,0.8125,10.5625,2.2981,0.3333,0.6471,0.1282,0.0256,0.1538
10-b1,Candidate,GPT-5,With Description,Confidence-Based,2.0,cli_text,58,92,2,2,27,38,2,2,13,16,0,0,4,4,1,1,11,17,0.413,0.0526,0.0345,0.0,0.0,0.0,58,37,36.8,38.1,0.6304,0.74,4.2758,6.0469,0.898,19.2477,0.7105,0.8125,10.5625,2.2981,0.3421,0.6471,0.1053,0.0263,0.1316
10-b1,Candidate,Opus 1,With Description,Contrastive,1.0,cli_text,65,105,4,4,36,45,4,4,15,19,0,0,6,6,0,0,16,20,0.4286,0.0889,0.0615,0.0,0.0,0.0,65,37,37.2,37.2,0.619,0.7,4.4854,6.3434,0.897,19.6144,0.8,0.7895,11.8421,2.4333,0.3333,0.8,0.1333,0.0,0.1333
10-b1,Candidate,GPT-5,With Description,Contrastive,1.0,cli_text,56,82,6,6,27,34,5,5,12,13,1,1,5,5,0,0,12,16,0.4146,0.1471,0.1071,0.0769,0.0769,0.1961,56,38,38.5,39.6,0.6829,0.76,4.3729,6.1842,0.9135,22.1142,0.7941,0.9231,11.0769,2.3534,0.3529,0.75,0.1471,0.0,0.1471
10-b1,Candidate,Gemma 3,With Description,Contrastive,1.0,cli_text,58,95,1,1,31,40,1,1,15,18,0,0,4,5,1,1,12,16,0.4211,0.025,0.0172,0.0,0.0,0.0,58,33,35.9,37.3,0.6105,0.66,4.2078,5.9507,0.8916,18.2523,0.775,0.8333,12.5,2.5,0.375,0.75,0.1,0.025,0.125
10-b1,Candidate,Gemma 3,With Description,Confidence-Based,2.0,cli_text,57,88,1,1,30,38,1,1,15,17,0,0,3,4,2,2,11,15,0.4318,0.0263,0.0175,0.0,0.0,0.0,57,36,37.9,38.4,0.6477,0.72,4.2965,6.0762,0.903,20.047,0.7895,0.8824,13.2353,2.5725,0.3947,0.7333,0.0789,0.0526,0.1316
10-b1,Candidate,Claude 4,With Description,Confidence-Based,1.0,cli_text,55,98,2,2,31,42,2,2,16,19,0,0,4,5,1,1,11,17,0.4286,0.0476,0.0364,0.0,0.0,0.0,55,35,34.7,34.2,0.5612,0.7,3.9286,5.5558,0.874,15.8053,0.7381,0.8421,13.4737,2.5955,0.381,0.6471,0.0952,0.0238,0.119
10-b1,Candidate,Claude 4,With Description,Contrastive,1.0,cli_text,64,105,4,4,36,45,4,4,17,20,1,1,5,5,1,1,14,19,0.4286,0.0889,0.0625,0.05,0.05,0.1581,64,36,37.0,37.5,0.6095,0.71,4.4164,6.2458,0.8936,19.0001,0.8,0.85,14.45,2.6879,0.3778,0.7368,0.1111,0.0222,0.1333
10-b1,Candidate,Gemma 3,With Description,Confidence-Based,1.0,cli_text,57,84,1,1,30,37,1,1,14,17,0,0,4,5,2,2,11,13,0.4405,0.027,0.0175,0.0,0.0,0.0,57,37,38.1,39.9,0.6786,0.74,4.3976,6.2192,0.9125,21.9878,0.8108,0.8235,11.5294,2.401,0.3784,0.8462,0.1081,0.0541,0.1622
